id,name
61631,torch.nn.Conv2dNormActivation.e244bbcbc275599d
61632,torch.nn.Conv2d.15a71fd6e9a0b613
61633,torch.nn.BatchNorm2d.bcb5a18b283740b
61634,torch.nn.SiLU.9af613a9bdcfd9fb
61635,torch.nn.Conv2dNormActivation.475290ed2e0d8f86
61636,torch.nn.Conv2d.551c0d495008e624
61637,torch.nn.BatchNorm2d.f63a63ebe3fcd69
61638,torch.nn.SiLU.9f1b8dc99c9aff73
61639,torch.nn.SqueezeExcitation.fb16aea8d9c7eecc
61640,torch.nn.SiLU.ffb6cf50dd09dad4
61641,torch.nn.AdaptiveAvgPool2d.e1c9b584d425c04a
61642,torch.nn.Conv2d.5498afafa616e8a
61643,torch.nn.Conv2d.2614cc3766c13bfb
61644,torch.nn.Sigmoid.54cc54ff8116c087
61645,torch.nn.Conv2dNormActivation.822894644416e64a
61646,torch.nn.Conv2d.f365d1c376c49896
61647,torch.nn.BatchNorm2d.97b58f8eba83e953
61648,torch.nn.StochasticDepth.c81721ca473c0543
61649,torch.nn.MBConv.a923f0a97c1b8c6f
61650,torch.nn.Sequential.fb897bab6eb3900
61651,torch.nn.Conv2dNormActivation.585b4f098498a297
61652,torch.nn.Conv2d.5ed0806deacadefe
61653,torch.nn.BatchNorm2d.163b37ee87987958
61654,torch.nn.SiLU.fb985d71c0a14c4
61655,torch.nn.Conv2dNormActivation.ded22da3caf20d29
61656,torch.nn.Conv2d.9b2acd36d1f00a84
61657,torch.nn.BatchNorm2d.3a7d82dd4ac28a5
61658,torch.nn.SiLU.1ec4cc179c91c40e
61659,torch.nn.SqueezeExcitation.5684ab03925bbeac
61660,torch.nn.SiLU.b09fceee6ecde68b
61661,torch.nn.AdaptiveAvgPool2d.7e46cf5ac6d12ab3
61662,torch.nn.Conv2d.b2157787fbede3e6
61663,torch.nn.Conv2d.2bd0c6e19143863
61664,torch.nn.Sigmoid.48c360d61127df77
61665,torch.nn.Conv2dNormActivation.855f4e7dae31281f
61666,torch.nn.Conv2d.70de553a9ca97629
61667,torch.nn.BatchNorm2d.56d847f439d271a9
61668,torch.nn.StochasticDepth.879ec281b97dd829
61669,torch.nn.MBConv.162fc8bdc06bc048
61670,torch.nn.Sequential.e41b998d0b66601
61671,torch.nn.Conv2dNormActivation.f1ec8e105d0b9c56
61672,torch.nn.Conv2d.a52a20b9f3d93f21
61673,torch.nn.BatchNorm2d.42d4b61856759ac
61674,torch.nn.SiLU.3ad1b2429e7ae154
61675,torch.nn.Conv2dNormActivation.701e3eee8bc065de
61676,torch.nn.Conv2d.61be6e047baa7cd4
61677,torch.nn.BatchNorm2d.f5e2900293cc75f7
61678,torch.nn.SiLU.b2ca8e1bf1e21a62
61679,torch.nn.SqueezeExcitation.f5be83d19a6b952a
61680,torch.nn.SiLU.ba6ed92e95a9594b
61681,torch.nn.AdaptiveAvgPool2d.d4be4ae216283cc5
61682,torch.nn.Conv2d.28ba8a3fad48a85d
61683,torch.nn.Conv2d.5091b487be02484d
61684,torch.nn.Sigmoid.db388598acb9acb3
61685,torch.nn.Conv2dNormActivation.ec9272dae79533df
61686,torch.nn.Conv2d.31710c8b11d754a1
61687,torch.nn.BatchNorm2d.8099d852a21f06d3
61688,torch.nn.StochasticDepth.fe1ff282219f3ffe
61689,torch.nn.Sequential.62e9dadd205895dd
61690,torch.nn.MBConv.e79c476256a41b38
61691,torch.nn.Sequential.3282021ee4af8562
61692,torch.nn.Conv2dNormActivation.408f596158621a1
61693,torch.nn.Conv2d.44e647e3b59f6296
61694,torch.nn.BatchNorm2d.af60db9cb4c0cd5e
61695,torch.nn.SiLU.ec9927b952f444f6
61696,torch.nn.Conv2dNormActivation.fb6c3711fdc5725
61697,torch.nn.Conv2d.3fc7b3752121f331
61698,torch.nn.BatchNorm2d.c3685dc5e77f8388
61699,torch.nn.SiLU.a9be55e115620833
61700,torch.nn.SqueezeExcitation.543f187591e46afc
61701,torch.nn.SiLU.c8926ebda3c87d3f
61702,torch.nn.AdaptiveAvgPool2d.c6a968a5ee99082e
61703,torch.nn.Conv2d.34dccc17444623bf
61704,torch.nn.Conv2d.e13fe0cbbd6d2c49
61705,torch.nn.Sigmoid.cf8fc743c313632b
61706,torch.nn.Conv2dNormActivation.77a54069a7170a5e
61707,torch.nn.Conv2d.87c5f7a9135910df
61708,torch.nn.BatchNorm2d.f61f3fb6294e378c
61709,torch.nn.StochasticDepth.1f0b6477eae33f1e
61710,torch.nn.Conv2dNormActivation.d35cc202d8fdd189
61711,torch.nn.Conv2d.a9ec43b9511231f5
61712,torch.nn.BatchNorm2d.9cc8b4d5e6334cbb
61713,torch.nn.SiLU.59c105a68a620cc
61714,torch.nn.BiggestBirdCNN.20a93b5b9621e586
61715,torch.nn.BatchNorm2d.caff6f99ad27800
61716,torch.nn.BatchNorm2d.85229ffd7a1e1ee4
61717,torch.nn.BatchNorm2d.7223e4063f2a3f50
61718,torch.nn.BatchNorm2d.cc90d8ed32118ae
61719,torch.nn.BatchNorm2d.53380cc67286f0c2
61720,torch.nn.BatchNorm2d.3fac75077a9089c2
61721,torch.nn.BatchNorm2d.c000f0b5fbe4f214
61722,torch.nn.BatchNorm2d.332a7cac6d1c97f
61723,torch.nn.BatchNorm1d.a4b16236368373eb
61724,torch.nn.Conv2d.daea42b4884cf043
61725,torch.nn.Conv2d.b20f783453b06a0
61726,torch.nn.Conv2d.22bb3e2f61e2514e
61727,torch.nn.Conv2d.59439617d542151d
61728,torch.nn.Conv2d.f23238fc4a619bbc
61729,torch.nn.Conv2d.bc48fbef2f6c467e
61730,torch.nn.Conv2d.62c3221776f1d62c
61731,torch.nn.Conv2d.4e36d990acd00179
61732,torch.nn.Dropout.55b19c301439185f
61733,torch.nn.Dropout.926394002f33f8e3
61734,torch.nn.Dropout.a63be596bbee710f
61735,torch.nn.Dropout.3be7cbb64e4b8aa1
61736,torch.nn.Dropout.b1c977aa83e150f
61737,torch.nn.Linear.1da1ef615d5638c
61738,torch.nn.Linear.eb1cd3e32f1c6cb
61739,torch.nn.AdaptiveAvgPool2d.8ef7c892ad846ddc
61740,torch.nn.MaxPool2d.f94422259903fae2
61741,torch.nn.MaxPool2d.551273cf1dc4a725
61742,torch.nn.MaxPool2d.a76bb77bfdd176c5
61743,torch.nn.MaxPool2d.f3d6e3b56e5e3b71
61744,torch.nn.CNN_1101.ddfd845b85f331
61745,torch.nn.BatchNorm2d.b046eb215207fcce
61746,torch.nn.BatchNorm2d.9374d89c8d08188
61747,torch.nn.BatchNorm2d.4a76e7c7d0e63307
61748,torch.nn.BatchNorm2d.c4552a71d9fa3382
61749,torch.nn.BatchNorm1d.cf9a9c68fa745d9d
61750,torch.nn.Conv2d.ae03100b754ba85d
61751,torch.nn.Conv2d.1b8b231c27dff521
61752,torch.nn.Conv2d.2d0cba5019e3391c
61753,torch.nn.Conv2d.124772f354a91540
61754,torch.nn.Conv2d.a09c32a7a42a40e8
61755,torch.nn.Conv2d.f84f09d434ca396d
61756,torch.nn.Conv2d.6624ac3e7957d794
61757,torch.nn.Conv2d.e9d5634158ddcfc6
61758,torch.nn.Dropout.15293f79aca33b74
61759,torch.nn.Dropout.8da7d8229ca82ec1
61760,torch.nn.Dropout.ae9c8c46caa2c088
61761,torch.nn.Linear.cedff4bc23f8ee9f
61762,torch.nn.Linear.71f54db628d8bb05
61763,torch.nn.AdaptiveAvgPool2d.bc8ac47b80a30b1c
61764,torch.nn.MaxPool2d.b09a7157cc468e4b
61765,torch.nn.SkySentinel.c1b25501448c8acc
61766,torch.nn.ResNet.f2f01b79167634fb
61767,torch.nn.AdaptiveAvgPool2d.4d97f84513e60c2c
61768,torch.nn.BatchNorm2d.860ada5d95d12986
61769,torch.nn.Conv2d.b457b87d172bbf3c
61770,torch.nn.Linear.7f88bdc36fcdddfe
61771,torch.nn.Sequential.68cded2ceefa6580
61772,torch.nn.BasicBlock.eab002c1c4848def
61773,torch.nn.BatchNorm2d.3eb86dcebb5849c5
61774,torch.nn.BatchNorm2d.2389a75ca7220d15
61775,torch.nn.Conv2d.2a6c75daf0cfbfe
61776,torch.nn.Conv2d.929b33424e8aafb
61777,torch.nn.ReLU.1cdf6302f97b04bc
61778,torch.nn.BasicBlock.4d6cabfa68e5cf06
61779,torch.nn.BatchNorm2d.12f94b0af505d072
61780,torch.nn.BatchNorm2d.38218b68de52ec5d
61781,torch.nn.Conv2d.ee15bff79f3ea113
61782,torch.nn.Conv2d.2a744b092d2f4856
61783,torch.nn.ReLU.3c7477896fae266
61784,torch.nn.Sequential.70e6dfb8db490c4f
61785,torch.nn.BasicBlock.2f681b9f93b78023
61786,torch.nn.BatchNorm2d.d232d5d1e509490c
61787,torch.nn.BatchNorm2d.3be34e19a4df9441
61788,torch.nn.Conv2d.41c04025157cdbf1
61789,torch.nn.Conv2d.1a462cbc97693ed8
61790,torch.nn.Sequential.cc57e049848d4e25
61791,torch.nn.Conv2d.48c044d9704b6e80
61792,torch.nn.BatchNorm2d.24ea8d9228dcbd4c
61793,torch.nn.ReLU.4ca635d335c4581c
61794,torch.nn.BasicBlock.79572122bfb38c1e
61795,torch.nn.BatchNorm2d.3cc89caccd117f14
61796,torch.nn.BatchNorm2d.ae060917e9fdc3ac
61797,torch.nn.Conv2d.aa46e7df23300674
61798,torch.nn.Conv2d.71af8368e272ca9e
61799,torch.nn.ReLU.6eb5d5253aa3340a
61800,torch.nn.Sequential.e103da26c5196ad5
61801,torch.nn.BasicBlock.26330c8be6a806f
61802,torch.nn.BatchNorm2d.392c50e44cafdd44
61803,torch.nn.BatchNorm2d.eec5f99646e6c369
61804,torch.nn.Conv2d.d99097bcb81a490a
61805,torch.nn.Conv2d.41512b727b0cf95
61806,torch.nn.Sequential.b2c1f28d20f2cc68
61807,torch.nn.Conv2d.a9a2dfed43c4fe98
61808,torch.nn.BatchNorm2d.d9a177919ab0dc7e
61809,torch.nn.ReLU.29d66e8ca3b34bf3
61810,torch.nn.BasicBlock.a0b94757a1bceb0a
61811,torch.nn.BatchNorm2d.812f0c0e2e2d7201
61812,torch.nn.BatchNorm2d.6eac731e344e9726
61813,torch.nn.Conv2d.8414f511a0d6d2dc
61814,torch.nn.Conv2d.34c1ede4ad634a6a
61815,torch.nn.ReLU.4a88ee9347517fd5
61816,torch.nn.Sequential.d420d6e6210cf558
61817,torch.nn.BasicBlock.22943b208afc02d1
61818,torch.nn.BatchNorm2d.58de0ff22d5e2049
61819,torch.nn.BatchNorm2d.ca0225295f6b968e
61820,torch.nn.Conv2d.799516f133bda9a9
61821,torch.nn.Conv2d.8da2c9408337bfdc
61822,torch.nn.Sequential.b2a516fc1dd52409
61823,torch.nn.Conv2d.ee836106c7180775
61824,torch.nn.BatchNorm2d.9f155108a03e0197
61825,torch.nn.ReLU.2169059a704ff518
61826,torch.nn.BasicBlock.5c3d0488ad3434b
61827,torch.nn.BatchNorm2d.5efe0020b873eaf7
61828,torch.nn.BatchNorm2d.973c5ebfe08dcc9e
61829,torch.nn.Conv2d.25c8bd0e76b96b18
61830,torch.nn.Conv2d.d3b7c68e6f3e843
61831,torch.nn.ReLU.d14b2674c0bbc14c
61832,torch.nn.MaxPool2d.4cc09f7e8048b04e
61833,torch.nn.ReLU.82e0883e8440e40
61834,torch.nn.Resnet34Model.d74bc6b9a7b399cf
61835,torch.nn.ResNet.538836f2e9487a07
61836,torch.nn.AdaptiveAvgPool2d.b6ed1ab3f61b4cc
61837,torch.nn.BatchNorm2d.efef921a9fee24d0
61838,torch.nn.Conv2d.de70ab224caa9f93
61839,torch.nn.Linear.d586b74e80a5b98e
61840,torch.nn.Sequential.d545328195d6a4
61841,torch.nn.BasicBlock.2d188a8ddefff68b
61842,torch.nn.BatchNorm2d.e127de69af3a139d
61843,torch.nn.BatchNorm2d.c6a17d95975ddc2
61844,torch.nn.Conv2d.e0ad710685706825
61845,torch.nn.Conv2d.fd7af94064a42e47
61846,torch.nn.ReLU.574b823a957f06f9
61847,torch.nn.BasicBlock.34a9eb06162b18cb
61848,torch.nn.BatchNorm2d.3360ad04af9ddd12
61849,torch.nn.BatchNorm2d.4c32eabf3840326
61850,torch.nn.Conv2d.68f57bf63b9f68b
61851,torch.nn.Conv2d.5f2f7e63b7180a52
61852,torch.nn.ReLU.733b27fd7084c5f5
61853,torch.nn.BasicBlock.76f53f033e99425e
61854,torch.nn.BatchNorm2d.c8d1047a847fcd47
61855,torch.nn.BatchNorm2d.d8c60d588fd94
61856,torch.nn.Conv2d.13ecc781bcbd7f8d
61857,torch.nn.Conv2d.33b59c4dbb1c0d8d
61858,torch.nn.ReLU.d41d1b1194898c63
61859,torch.nn.Sequential.78a6bf5e37c39328
61860,torch.nn.BasicBlock.4c1f8c4e7a21cc2
61861,torch.nn.BatchNorm2d.780fd46a259c8a42
61862,torch.nn.BatchNorm2d.eb3f41ecfa83f4da
61863,torch.nn.Conv2d.ec2f6f821662dfbf
61864,torch.nn.Conv2d.f4469129bf142232
61865,torch.nn.Sequential.ad8d32691dfe8723
61866,torch.nn.Conv2d.c2efce0d22b75f5d
61867,torch.nn.BatchNorm2d.f12bc2e0c4c81af2
61868,torch.nn.ReLU.57301bb47cf5868
61869,torch.nn.BasicBlock.4fb71512663f698f
61870,torch.nn.BatchNorm2d.ed5a46cee67b7ded
61871,torch.nn.BatchNorm2d.d36c2992a3f9484d
61872,torch.nn.Conv2d.a6e154aeb98cf8bc
61873,torch.nn.Conv2d.8a23dce11ff4b199
61874,torch.nn.ReLU.df0c9d5a8a9f406
61875,torch.nn.BasicBlock.4c8bf770b084c645
61876,torch.nn.BatchNorm2d.c350a166878f858e
61877,torch.nn.BatchNorm2d.64fe825cf453ed58
61878,torch.nn.Conv2d.405ba3b7e7bb3b52
61879,torch.nn.Conv2d.74a242d4d350166f
61880,torch.nn.ReLU.1e9644c08e7e6ef
61881,torch.nn.BasicBlock.9b4687caac03b715
61882,torch.nn.BatchNorm2d.efa3e181f508bc72
61883,torch.nn.BatchNorm2d.b7d306d4a50991a1
61884,torch.nn.Conv2d.f50fcc7f71d5f837
61885,torch.nn.Conv2d.fe06010680ec186e
61886,torch.nn.ReLU.8499bbe6dca4fac
61887,torch.nn.Sequential.f1d82e5dc5d592a3
61888,torch.nn.BasicBlock.e32cdfceca7fc12
61889,torch.nn.BatchNorm2d.8a8514c932a9b18a
61890,torch.nn.BatchNorm2d.da7817828178851c
61891,torch.nn.Conv2d.73fbeb07559dfcc5
61892,torch.nn.Conv2d.e2e3d91785b6b297
61893,torch.nn.Sequential.1fa8cb92e3751ee9
61894,torch.nn.Conv2d.1c35960cbf37cb0c
61895,torch.nn.BatchNorm2d.a90a2982611d32b1
61896,torch.nn.ReLU.3be887724832acd7
61897,torch.nn.BasicBlock.a40c3bcb42d4d83a
61898,torch.nn.BatchNorm2d.4de41af14788b779
61899,torch.nn.BatchNorm2d.6ed9dde362b39fa6
61900,torch.nn.Conv2d.68ca91e8c4b7874
61901,torch.nn.Conv2d.a91be7fefd704e5
61902,torch.nn.ReLU.f3b268f0fbdbd3b7
61903,torch.nn.BasicBlock.84e58f44ac0f89a3
61904,torch.nn.BatchNorm2d.b8a15dc1b825ceea
61905,torch.nn.BatchNorm2d.8a70055dbc6dea56
61906,torch.nn.Conv2d.284bd401cb3757b5
61907,torch.nn.Conv2d.4fdddfcfe979bbc3
61908,torch.nn.ReLU.40e7a6561a2f095b
61909,torch.nn.BasicBlock.8b8bee66c1293091
61910,torch.nn.BatchNorm2d.327367674473d923
61911,torch.nn.BatchNorm2d.722985d4b2ec4f3d
61912,torch.nn.Conv2d.6937d0d7916fb7d5
61913,torch.nn.Conv2d.8d0bd178750d3703
61914,torch.nn.ReLU.db823a9b26259eac
61915,torch.nn.BasicBlock.eb0b4feac03c69fb
61916,torch.nn.BatchNorm2d.7615deb5bb73f0b8
61917,torch.nn.BatchNorm2d.eff438959cab769
61918,torch.nn.Conv2d.49237d9c78eaa210
61919,torch.nn.Conv2d.ca8f5e76533b8517
61920,torch.nn.ReLU.66aca1b1dea715a3
61921,torch.nn.BasicBlock.aa8380846b070f2a
61922,torch.nn.BatchNorm2d.5ebccf6614ccceae
61923,torch.nn.BatchNorm2d.630bba5e6f47fd13
61924,torch.nn.Conv2d.70e725e23e218c50
61925,torch.nn.Conv2d.f72254ace93da84b
61926,torch.nn.ReLU.39d4936869e6a29c
61927,torch.nn.Sequential.f493a321e4d5c28
61928,torch.nn.BasicBlock.eb2efbd65e42a216
61929,torch.nn.BatchNorm2d.3ff102a1dda769a7
61930,torch.nn.BatchNorm2d.8f2caeb41c969744
61931,torch.nn.Conv2d.eaf3de81742f106a
61932,torch.nn.Conv2d.42d2d0fa834b23b6
61933,torch.nn.Sequential.f0f6bcd4635e8d5a
61934,torch.nn.Conv2d.b3a77d9886d935f7
61935,torch.nn.BatchNorm2d.6b74c92b5a04423a
61936,torch.nn.ReLU.bd3837d5a52a8800
61937,torch.nn.BasicBlock.4a25118d7bd8e68
61938,torch.nn.BatchNorm2d.e0b1517ce9b3d0c4
61939,torch.nn.BatchNorm2d.bd86881adeb856ae
61940,torch.nn.Conv2d.78528ca711f27f4
61941,torch.nn.Conv2d.4e1d01f931c23a55
61942,torch.nn.ReLU.f0b5d222a177389e
61943,torch.nn.BasicBlock.912b57f7bf6b860c
61944,torch.nn.BatchNorm2d.791344f6bc0aba6c
61945,torch.nn.BatchNorm2d.ae5ed63e744e297
61946,torch.nn.Conv2d.81e947a03170ab5b
61947,torch.nn.Conv2d.484a0e55b1efda09
61948,torch.nn.ReLU.b767f24865042a4a
61949,torch.nn.MaxPool2d.6c135c637760ccb2
61950,torch.nn.ReLU.e6ae8fb316e67407
61951,torch.nn.ResNet.a5b6ca838bf10645
61952,torch.nn.AdaptiveAvgPool2d.d464319920b40c49
61953,torch.nn.BatchNorm2d.8642ccfb866e8cda
61954,torch.nn.Conv2d.209037fb6a7cb228
61955,torch.nn.Linear.7a694fac5033ebe
61956,torch.nn.Sequential.9230ec6a81773aaf
61957,torch.nn.BasicBlock.95bfdc4e762c2a38
61958,torch.nn.BatchNorm2d.f220fe32277b0e93
61959,torch.nn.BatchNorm2d.7e5b23ca3c49ddd2
61960,torch.nn.Conv2d.17b6f8a2b4bbbd5b
61961,torch.nn.Conv2d.492655fd6edf67e
61962,torch.nn.ReLU.67cf40bf483adb6d
61963,torch.nn.BasicBlock.d1cb23db4eb3619
61964,torch.nn.BatchNorm2d.72fa72c9a38b1734
61965,torch.nn.BatchNorm2d.6a6e3a507a392422
61966,torch.nn.Conv2d.784ff725dc56ac3f
61967,torch.nn.Conv2d.f8b9f56666fb2025
61968,torch.nn.ReLU.a919fead212c6457
61969,torch.nn.Sequential.6974075a8bee1ffe
61970,torch.nn.BasicBlock.504b02d548d1c116
61971,torch.nn.BatchNorm2d.813f4f90e3c7c8bf
61972,torch.nn.BatchNorm2d.d30f086342f2fb4
61973,torch.nn.Conv2d.6bd078b7b09cf7c3
61974,torch.nn.Conv2d.404971cf69d71c3
61975,torch.nn.Sequential.86e57c8887633b62
61976,torch.nn.Conv2d.29b700e78dff3adf
61977,torch.nn.BatchNorm2d.4241648879713496
61978,torch.nn.ReLU.3689f5b61914713c
61979,torch.nn.BasicBlock.77931be1ed7c33c8
61980,torch.nn.BatchNorm2d.f98706d06b42b6
61981,torch.nn.BatchNorm2d.72b15b1898f8ca1a
61982,torch.nn.Conv2d.1605ef0481e39215
61983,torch.nn.Conv2d.f509386923ce01ee
61984,torch.nn.ReLU.82366da64a766105
61985,torch.nn.Sequential.7f9adde422bdc96d
61986,torch.nn.BasicBlock.623ae9b047128fa7
61987,torch.nn.BatchNorm2d.7b83d8197c389571
61988,torch.nn.BatchNorm2d.8bbc9425ac7dd9c2
61989,torch.nn.Conv2d.58cdd44af848731
61990,torch.nn.Conv2d.8105bc77f88da628
61991,torch.nn.Sequential.182ecee0837f6105
61992,torch.nn.Conv2d.55ef5f15ea616541
61993,torch.nn.BatchNorm2d.fe71360c552bb313
61994,torch.nn.ReLU.470f570d440034cb
61995,torch.nn.BasicBlock.b059bd6ba52128de
61996,torch.nn.BatchNorm2d.93e0b1694fcd93df
61997,torch.nn.BatchNorm2d.6dcae0768f01e444
61998,torch.nn.Conv2d.24af262eaa8bef3a
61999,torch.nn.Conv2d.594dc625280bb226
62000,torch.nn.ReLU.f0c94cad4e6cc18e
62001,torch.nn.Sequential.dcd613dcdaf67181
62002,torch.nn.BasicBlock.2c0d4cf23a35ffa3
62003,torch.nn.BatchNorm2d.1444e422b157a0f
62004,torch.nn.BatchNorm2d.de99c9134ecc7b11
62005,torch.nn.Conv2d.8e6778dc9630c6f
62006,torch.nn.Conv2d.aea7140cb730fbf7
62007,torch.nn.Sequential.ea46b00d5a8bcf3
62008,torch.nn.Conv2d.ab92ed647c3356eb
62009,torch.nn.BatchNorm2d.54a98d33d937290f
62010,torch.nn.ReLU.b283301a209f5279
62011,torch.nn.BasicBlock.388958c3ce0fefbc
62012,torch.nn.BatchNorm2d.fd3d30e2f8d79e20
62013,torch.nn.BatchNorm2d.9a043f08518f8b0a
62014,torch.nn.Conv2d.be1239edde058cf7
62015,torch.nn.Conv2d.4a2564373d464d07
62016,torch.nn.ReLU.901e928d38cf226
62017,torch.nn.MaxPool2d.b93d60643150526f
62018,torch.nn.ReLU.3920dc3b0c332d5
62019,torch.nn.Zakje2.931393d7adeb78c6
62020,torch.nn.Sequential.32b5e011fb0a94ae
62021,torch.nn.Linear.dfaa3bcd90ff9d87
62022,torch.nn.ReLU.e5f7f183f33b2f64
62023,torch.nn.BatchNorm1d.4bd53b60672d073a
62024,torch.nn.Dropout.f117dfb346c284f7
62025,torch.nn.Linear.1c68a501493ced3e
62026,torch.nn.Sequential.34b41d46a5d2080
62027,torch.nn.Conv2d.c3dd2f922e74d13
62028,torch.nn.ReLU.d4bae678eaec1159
62029,torch.nn.BatchNorm2d.b626ea0ecbf376cb
62030,torch.nn.Dropout2d.a7a13c9c1e909a2a
62031,torch.nn.MaxPool2d.8c225750fed04e6f
62032,torch.nn.Conv2d.21b359fd579c6b65
62033,torch.nn.ReLU.157758f9bb4afa93
62034,torch.nn.BatchNorm2d.2776148937cc18bd
62035,torch.nn.Dropout2d.d8cd1b689f125731
62036,torch.nn.AdaptiveAvgPool2d.eb0aabcbd93b062b
62037,torch.nn.BatchNorm2d.e31071f63b45bd48
62038,torch.nn.MaxPool2d.f5b1effe8daa5778
62039,torch.nn.Conv2d.73f6ce9a596f75d9
62040,torch.nn.ReLU.64f99a0f5f713897
62041,torch.nn.BatchNorm2d.218c45eb67cdebce
62042,torch.nn.MaxPool2d.c4db6f6bb58178b
62043,torch.nn.Conv2d.54be28d8d2840aa6
62044,torch.nn.ReLU.39b473edcd196acd
62045,torch.nn.SkySentinel.40b5fd41683ce121
62046,torch.nn.ResNet.2021af1079f9a81b
62047,torch.nn.AdaptiveAvgPool2d.1b1a8b831bd44797
62048,torch.nn.BatchNorm2d.4eef4247c8514732
62049,torch.nn.Conv2d.db599157eef7a9e3
62050,torch.nn.Linear.dda4ace32d91eabe
62051,torch.nn.Sequential.7c7e4d63b2a2b28b
62052,torch.nn.BasicBlock.bee6d7b2efa489c3
62053,torch.nn.BatchNorm2d.5e7fbd94109fef49
62054,torch.nn.BatchNorm2d.4e15637b34e82df0
62055,torch.nn.Conv2d.3284dbe14d5a1441
62056,torch.nn.Conv2d.88016d5e836a5809
62057,torch.nn.ResNetClassifier.5c37d8b7fef39736
62058,torch.nn.ReLU.49e89e558e56f253
62059,torch.nn.ResNet.6bf3bf89e9495d2b
62060,torch.nn.BasicBlock.836ec686632d3fb
62061,torch.nn.AdaptiveAvgPool2d.242a441c170b6040
62062,torch.nn.BatchNorm2d.9938f223b73def5a
62063,torch.nn.BatchNorm2d.daa7b12561c94e
62064,torch.nn.BatchNorm2d.8fe50120eadadbf
62065,torch.nn.Conv2d.a4c39c5e31338762
62066,torch.nn.Conv2d.7725c43111660513
62067,torch.nn.Linear.e4e13e0235a3b2f5
62068,torch.nn.Conv2d.a35e9859dbdca0c
62069,torch.nn.Sequential.7b6afacf1a444824
62070,torch.nn.BasicBlock.633f3dcc5f9dbcc9
62071,torch.nn.ReLU.c4e5f1ca6ad01507
62072,torch.nn.BatchNorm2d.bd13e0fa7a7b25e8
62073,torch.nn.Sequential.3adcf6e81f60303d
62074,torch.nn.BasicBlock.1d2bdf8cddb2b448
62075,torch.nn.BatchNorm2d.d972319bb7b39800
62076,torch.nn.BatchNorm2d.aaf5ddb29c82c5b9
62077,torch.nn.Conv2d.6810cb38285ebf76
62078,torch.nn.BatchNorm2d.dccb0d687dd3b2c0
62079,torch.nn.Conv2d.89cee6e9db444a1b
62080,torch.nn.Conv2d.b4938c7a9f849ff6
62081,torch.nn.ReLU.3ded9a0a9dafb482
62082,torch.nn.Conv2d.bcf066f5114f83e2
62083,torch.nn.BasicBlock.a8f7655f435c1c29
62084,torch.nn.BatchNorm2d.ddc979a07617e41a
62085,torch.nn.Sequential.c72b43f1b0a79d3
62086,torch.nn.Conv2d.35c41b99619dc38d
62087,torch.nn.BatchNorm2d.d2a454f5544e3fae
62088,torch.nn.Conv2d.4919d55f2a9793ae
62089,torch.nn.BatchNorm2d.90a206978a6d74ab
62090,torch.nn.ReLU.d1b726f58e5f81ca
62091,torch.nn.Conv2d.1cf04cd9bbca75b6
62092,torch.nn.BasicBlock.f2d052eeae69fd5a
62093,torch.nn.ReLU.a0ea5b31a5275911
62094,torch.nn.BatchNorm2d.74261bda65decc35
62095,torch.nn.Sequential.7cd4b452deb8a2a0
62096,torch.nn.BatchNorm2d.9bcea6509cfdeb2f
62097,torch.nn.BasicBlock.71edffc56bcd6934
62098,torch.nn.Conv2d.d18718d657c9d441
62099,torch.nn.BatchNorm2d.b13fbb20d70b96c9
62100,torch.nn.BatchNorm2d.775d6bfb914e0f80
62101,torch.nn.Conv2d.e811b24323eb7af2
62102,torch.nn.Conv2d.aa4a9b15f220850
62103,torch.nn.ReLU.9ed022cdb063bf83
62104,torch.nn.Conv2d.df5de19597282616
62105,torch.nn.Sequential.12b9b92fcbf0a08e
62106,torch.nn.BasicBlock.fae56c2c44457a5a
62107,torch.nn.Sequential.10bc3322cee71d8e
62108,torch.nn.BatchNorm2d.73f62fc330968d3b
62109,torch.nn.Conv2d.4639179e7893459f
62110,torch.nn.BatchNorm2d.7b06cb81661b2c39
62111,torch.nn.BatchNorm2d.11a895b88ebf4fc9
62112,torch.nn.Conv2d.71a673a7d6431c3d
62113,torch.nn.ReLU.2a808a864800dd2c
62114,torch.nn.BasicBlock.13032435e3a840e8
62115,torch.nn.Conv2d.764f56f75052f387
62116,torch.nn.BatchNorm2d.1ad54e0fb6233484
62117,torch.nn.Sequential.5fd998bcb2da5e17
62118,torch.nn.BatchNorm2d.b13887afe2a1771
62119,torch.nn.Conv2d.1826cb6397e5416d
62120,torch.nn.Conv2d.8b5b46b674badd6f
62121,torch.nn.BatchNorm2d.161ba8ea34d4f0c3
62122,torch.nn.Conv2d.ecdd289ab3c10312
62123,torch.nn.ReLU.94e05f75447dee32
62124,torch.nn.ReLU.50b3887af01eac69
62125,torch.nn.BasicBlock.fe50dae65dc8cfc
62126,torch.nn.Sequential.2a1e2504f125d082
62127,torch.nn.BatchNorm2d.e2a1871a14567874
62128,torch.nn.BasicBlock.8bb56d5df423ecaf
62129,torch.nn.BatchNorm2d.6429416bdc127ece
62130,torch.nn.BatchNorm2d.61ef5423470f9cac
62131,torch.nn.Conv2d.8917c91aec2a7320
62132,torch.nn.BatchNorm2d.3aa178c44225e275
62133,torch.nn.Conv2d.4f9ba11d1e7c8e6a
62134,torch.nn.Conv2d.b7772799bd79e8db
62135,torch.nn.Conv2d.d9daac17c63a264d
